library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,system_name,dimension,source_initial_condition_set,target_initial_condition_set,initial_condition_set,direction,regime,fit_status,integration_status,diverged_or_nonfinite,r2,r2_gt_0_9,sindy_structure_hit_raw,sindy_structure_hit_pruned,active_terms_raw,active_terms_pruned,true_terms,n_library_terms,fit_elapsed_s_context,elapsed_s_evidence_role,n_target_regressions,n_evaluation_integrations,reconstruction_control_integration_status,reconstruction_control_max_abs,reconstruction_control_valid,valid_for_analysis,phasec_representability,phasec_representability_threeway,phasec_support_status,phasec_basis_name
poly_deg2_stlsq_0.01,2,False,0.01,3,Population growth with carrying capacity,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9999974947517626,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.005198900000323192,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,3,Population growth with carrying capacity,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.999990326448871,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.005198900000323192,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,4,RC-circuit with non-linear resistor (charging capacitor),1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.999982690552619,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004273099999409169,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,4,RC-circuit with non-linear resistor (charging capacitor),1,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-2962408246034974.5,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004273099999409169,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,4,RC-circuit with non-linear resistor (charging capacitor),1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.999984830688694,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004006499999377411,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,4,RC-circuit with non-linear resistor (charging capacitor),1,2,1,1,IC2_to_IC1,generalization,success,success,False,-7.3749194554791,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004006499999377411,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,5,Velocity of a falling object with air resistance,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.785467595718936,False,False,False,"[[""1""]]","[[""1""]]","[[""1"",""x0^2""]]",3,0.005138499998793122,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,5,Velocity of a falling object with air resistance,1,1,2,2,IC1_to_IC2,generalization,success,success,False,-922.7972855699287,False,False,False,"[[""1""]]","[[""1""]]","[[""1"",""x0^2""]]",3,0.005138499998793122,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,5,Velocity of a falling object with air resistance,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.22634586874409146,False,False,False,"[[""1""]]","[[""1""]]","[[""1"",""x0^2""]]",3,0.005003100000976701,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,5,Velocity of a falling object with air resistance,1,2,1,1,IC2_to_IC1,generalization,success,success,False,-5.174167228445879,False,False,False,"[[""1""]]","[[""1""]]","[[""1"",""x0^2""]]",3,0.005003100000976701,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,6,Autocatalysis with one fixed abundant chemical,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9998711800412748,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.005093600000691367,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,6,Autocatalysis with one fixed abundant chemical,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999450005423343,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.005093600000691367,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,6,Autocatalysis with one fixed abundant chemical,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9999447968068138,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.004632500000298023,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,6,Autocatalysis with one fixed abundant chemical,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9998716471775835,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.004632500000298023,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,7,Gompertz law for tumor growth,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9999824176999409,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.015020900000308757,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,7,Gompertz law for tumor growth,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.5530197860365831,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.015020900000308757,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,7,Gompertz law for tumor growth,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.999777206341784,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.004879100000835024,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,7,Gompertz law for tumor growth,1,2,1,1,IC2_to_IC1,generalization,success,success,False,-128.82001919905363,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.004879100000835024,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,8,Logistic equation with Allee effect,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,-205965.51853652683,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""x0"",""x0^2"",""x0^3""]]",3,0.005322400000295602,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,8,Logistic equation with Allee effect,1,1,2,2,IC1_to_IC2,generalization,success,success,False,-4253810807.8030896,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""x0"",""x0^2"",""x0^3""]]",3,0.005322400000295602,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,8,Logistic equation with Allee effect,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9999994502463941,True,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2"",""x0^3""]]",3,0.004678700001022662,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,8,Logistic equation with Allee effect,1,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-2.6772800134240823e+20,False,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2"",""x0^3""]]",3,0.004678700001022662,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,9,Language death model for two languages,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9999741862934827,True,True,True,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0""]]",3,0.004524199999650591,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,9,Language death model for two languages,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.999974309622612,True,True,True,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0""]]",3,0.004524199999650591,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,9,Language death model for two languages,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.999974179395615,True,True,True,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0""]]",3,0.0048040000001492444,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,9,Language death model for two languages,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999728524096457,True,True,True,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0""]]",3,0.0048040000001492444,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,10,Refined language death model for two languages,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9993692176530694,True,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",[[]],3,0.004463700000997051,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,10,Refined language death model for two languages,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9972078060527665,True,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",[[]],3,0.004463700000997051,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,10,Refined language death model for two languages,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9999740571688648,True,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",[[]],3,0.007662900001378148,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,10,Refined language death model for two languages,1,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-2.4555375166922086e+17,False,False,False,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",[[]],3,0.007662900001378148,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,11,Naive critical slowing down (statistical mechanics),1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.21299067315041287,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0^3""]]",3,0.004321399999753339,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,11,Naive critical slowing down (statistical mechanics),1,1,2,2,IC1_to_IC2,generalization,success,success,False,-0.7855686309196734,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0^3""]]",3,0.004321399999753339,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,11,Naive critical slowing down (statistical mechanics),1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9694343809224515,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0^3""]]",3,0.004304599999159109,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,11,Naive critical slowing down (statistical mechanics),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.981459463383164,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0^3""]]",3,0.004304599999159109,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,12,Photons in a laser (simple),1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9999255904366886,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.003990999999587075,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,12,Photons in a laser (simple),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999403330277244,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.003990999999587075,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,12,Photons in a laser (simple),1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9999570577485025,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.0071078999990277225,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,12,Photons in a laser (simple),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.999926469516491,True,True,True,"[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]","[[""x0"",""x0^2""]]",3,0.0071078999990277225,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,13,Overdamped bead on a rotating hoop,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9998351357800669,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004259999999703723,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,13,Overdamped bead on a rotating hoop,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9983828063977029,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.004259999999703723,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,13,Overdamped bead on a rotating hoop,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9997816495521112,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.0040752999993856065,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,13,Overdamped bead on a rotating hoop,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.6609557448446343,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]",[[]],3,0.0040752999993856065,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,14,Budworm outbreak model with predation,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9318715639194424,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005148399999598041,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,14,Budworm outbreak model with predation,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.5648645332704505,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005148399999598041,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,14,Budworm outbreak model with predation,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9795582288026347,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005398600000262377,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,14,Budworm outbreak model with predation,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.5413796278662996,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005398600000262377,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,15,Budworm outbreak with predation (dimensionless),1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9959122639616952,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005049199999120901,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,15,Budworm outbreak with predation (dimensionless),1,1,2,2,IC1_to_IC2,generalization,success,success,False,-9.323261367596286,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.005049199999120901,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,15,Budworm outbreak with predation (dimensionless),1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.9674052259845695,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.004509399999733432,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,15,Budworm outbreak with predation (dimensionless),1,2,1,1,IC2_to_IC1,generalization,success,success,False,-62.05900217838353,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.004509399999733432,context_not_evidence,1,1,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,16,Landau equation (typical time scale tau = 1),1,1,2,1,IC1_to_IC2,reconstruction,success,diverged,True,-5.883572659397183e+19,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^3"",""x0^5""]]",3,0.004423599999427097,context_not_evidence,1,2,diverged,2.374625741625451,False,False,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,16,Landau equation (typical time scale tau = 1),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.906941879514774,True,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^3"",""x0^5""]]",3,0.004423599999427097,context_not_evidence,1,1,diverged,2.374625741625451,False,False,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,16,Landau equation (typical time scale tau = 1),1,2,1,2,IC2_to_IC1,reconstruction,success,diverged,True,-8.43851979856777e+27,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^3"",""x0^5""]]",3,0.0040121000001818174,context_not_evidence,1,2,diverged,2.374625741625451,False,False,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,16,Landau equation (typical time scale tau = 1),1,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-8.367521989351395e+58,False,False,False,"[[""1"",""x0"",""x0^2""]]","[[""1"",""x0"",""x0^2""]]","[[""x0"",""x0^3"",""x0^5""]]",3,0.0040121000001818174,context_not_evidence,1,1,diverged,2.374625741625451,False,False,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,17,Logistic equation with harvesting/fishing,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9862818261532524,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0"",""x0^2""]]",3,0.004534899999271147,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,17,Logistic equation with harvesting/fishing,1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9280655408799109,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0"",""x0^2""]]",3,0.004534899999271147,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,17,Logistic equation with harvesting/fishing,1,2,1,2,IC2_to_IC1,reconstruction,success,success,False,0.992450740654189,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0"",""x0^2""]]",3,0.00481489999947371,context_not_evidence,1,2,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,17,Logistic equation with harvesting/fishing,1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.8043544573343041,False,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]","[[""1"",""x0"",""x0^2""]]",3,0.00481489999947371,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant
poly_deg2_stlsq_0.01,2,False,0.01,18,Improved logistic equation with harvesting/fishing,1,1,2,1,IC1_to_IC2,reconstruction,success,success,False,0.9879153143376198,True,False,False,"[[""1"",""x0""]]","[[""1"",""x0""]]",[[]],3,0.004788799999005278,context_not_evidence,1,2,success,0.0,True,True,surrogate,surrogate:eq1_not_representable,eq1_not_representable,staged_polynomial_basis_with_constant
